PaymentMethodID,CustomerID,CardType,CardLast4,ExpirationDate,BillingZipCode,RowHash
2b5e043f-a364-408e-8971-2e11845471f8,017092b9-a700-41e2-8365-eeeddf441c3d,Discover,1048,2028-07-23,50734,de9ae74735c709b0f6dae4b11e50bdf2
9b7c3177-f978-4f37-b28a-a663f976f806,5f2643f1-ca38-40c5-adaa-748da8a72c69,Visa,3647,2029-05-20,28438,fad29f5b0e203d8b8e509ecb76d9022a
97e6cbad-e2a0-4ce5-970b-52b5a5990fd4,f69962ca-a6b4-4464-878e-59ae6b43b6f8,Visa,9415,2027-12-15,19709,019618fd202ae8f9c1c86a9722872da3
8ce73a11-8735-40c5-9b52-c1224f21dbd7,d86011eb-bd81-4aee-b905-18ffad895411,Visa,7627,2029-07-26,30521,d7971b66cc6a03a357416bae82336594
469b092e-16c2-4db3-ac27-8bd1cdd33b2b,e073b0a4-d2f4-45a1-b8ce-63b5075e168c,Visa,5696,2026-08-25,64775,d8e7d7a59f38c8770df25334f1415ff8
4712d53a-5c58-4e51-80e6-ff06164c79f0,b92ca163-e06f-44a7-896f-f4b2dd7e856f,MasterCard,5912,2027-10-18,84296,4422a6a034871aa0b48f2c91573b997c
fa5b2983-34d4-451a-afcd-1eb4350267d5,422d5e26-8e3d-4eac-b286-f70ead07c1f4,Discover,7334,2027-11-08,27250,41c726e56b0d88cb57182c754cc77792
4d5b3df9-76ba-4e5f-95ac-274fc5688359,fc6dcd99-4fd3-49f2-aac7-18023820fe39,Visa,5180,2027-04-15,96357,8c4f4dc922797d6cf2628b6733f1e49d
4dc7d435-19b9-4d5a-a9e0-a6a2ccaae3b9,1e9a0433-e9bc-421d-9dbb-d2cbf6fb2297,MasterCard,8976,2028-05-06,26728,af17fe79e725148b5a89446bad510d97
f21e2c96-f184-4172-8f82-cc434e52b3d2,fc2265ba-8133-4e60-af32-0b135f4fc3cf,Amex,1423,2029-01-17,39501,47e90c56f35243393cdb8597fe085ae8
77832123-e440-4031-b462-44655ae74797,270a78d4-d980-45c3-bf41-9c12bdda3546,MasterCard,3054,2030-03-30,63824,25588f273a99c9916f91b9f1535ae736
36a28e08-677b-4911-8051-1d29c30a6a39,efd12b55-23e9-4f58-a207-35e1da7e7afe,Discover,5728,2028-05-07,85721,4bffeb2a9596be7591a0e67d1ac9d04e
e1b4064b-e4c5-48cd-85cd-205e3a45b8b3,d86011eb-bd81-4aee-b905-18ffad895411,MasterCard,4297,2028-03-12,29034,abf712d71e52de7693ac20c1bb449b19
567c06cd-b984-41da-ab14-782d0f745152,7ec92f10-c40e-4160-b34b-395017c26b71,Visa,3483,2026-08-16,94489,b4429044e18eb3f49c1721018111dd74
e3e6f905-efd8-46c6-b4ec-38fc56fdcc44,796b2e76-cb5e-45a0-bba5-55e3896f4a19,Amex,1484,2028-03-16,42480,b36e5591e1725b18cb0df10e6150fed3
d277ddd3-700b-411b-bbd1-4168a9b180f3,6ade7926-18a4-43be-bb13-3e4a5b1f455e,Discover,4066,2028-08-22,47167,4c5a11208001fc2ab66cd09f8ac20982
7b3c221f-92fd-436f-9183-ca1ee8ee80c2,bb8f9480-8fc2-46ac-8f93-942acc115626,MasterCard,7809,2028-07-11,19225,4e36349fa58d1255f2bc6d19fec151f7
04d1bd18-7a62-4385-b129-53b2cf671a1f,15da51da-ad36-4db6-958f-37f69e74b4b6,Discover,8531,2028-04-16,57006,098b44abafd01f49f7f8f5c53f001075
83bf8e1b-0c18-4d13-86fd-6b4753bf4d77,86664865-4e84-4896-b9b1-3d58a3c19a13,Discover,7807,2027-11-16,39825,30709ee99484c52b4b55b09d2daee66b
c5cd7686-2d1b-43a9-9ca3-c3d8ecea4fe0,e6dfc052-6a5e-4aa6-aca6-ff3581a23a84,Discover,2277,2030-04-16,83003,d9c07e1fe6e772240d0e72fa036957c2
2a2a3677-58af-4830-a095-a925f4635e56,5e419f86-6e6b-4b45-a140-d03228124ecb,MasterCard,6135,2029-09-27,51406,5bf11fc16f3fcef191819739b2628ffd
c57d150d-c74b-4526-8781-23b08978fc92,a0d03e66-36a9-4e3a-b061-90884a47209d,Discover,4940,2030-01-01,82030,863481df15a27d9b614d08363c00676c
a32f8c21-af62-49bf-81e5-bbe82c807e17,422d5e26-8e3d-4eac-b286-f70ead07c1f4,MasterCard,1525,2028-11-08,09391,2648e64537d3018dcc7f9f0ac7e4bdcd
327433af-4619-49b4-9357-a5bc1090e8ae,e27170d8-ce33-4bf7-8f25-44b9c31f435b,MasterCard,3189,2027-10-30,89087,c3b053f606affd4b70c2dc317f1c9424
6c66cf32-d69c-4ac5-97b6-93829eaa6ac8,0e725382-cfa7-4eea-b824-68123317826d,MasterCard,5401,2029-01-25,73144,90987312fb836f529114ae57d6e064a7
2fc1b283-2a53-4082-a696-579b9b909581,c0e366b0-4820-408e-94df-b7532085e9c5,Visa,2185,2028-10-13,64638,52b4580a9b881258ce848f5b1ef9438e
c7fc7bc4-dacb-4298-9539-5b379a815558,66beab47-39b9-4dca-b770-73f070a08070,Discover,7936,2027-04-17,83779,8ef0b76dc7f020e84035d29f1602cb15
1bab514f-482e-4899-9c48-01c492d35691,9b1ddb4a-54b2-4afc-bce8-defb8d65c1f3,MasterCard,7897,2026-06-25,84419,6ef751bbd1d83bb9d2169355efd58a35
85da2f69-683d-4dea-9018-ffb1998faea4,cc7e6efc-6c65-4b2c-9314-ee7b451acbdf,Amex,1264,2027-05-27,93883,4691376e7ae5341d0afa4b1e806e903b
c1ecd821-0100-4718-9091-01763d0bbfb9,b92ca163-e06f-44a7-896f-f4b2dd7e856f,Discover,8411,2028-06-13,99224,1ea61488977f4cb9f8f51476478eaef6
e8bdae25-4da9-4331-a847-e5ab217098ac,c0e366b0-4820-408e-94df-b7532085e9c5,Visa,6364,2028-07-12,42535,b2a37977b703718dfb7339715dc2cdb2
6069f6e7-4956-4ef5-b321-8440c81cc3d3,11c38e31-9cd1-4350-ac64-1e541ef9fbaa,Amex,5523,2028-08-08,13987,61c80bbfc3ddf7f1814a00a807019d7b
9b464e33-7326-42ab-a1b7-49e77c2798d4,eb0851e2-3417-47e5-b97e-36ebf487607f,Visa,5494,2030-04-09,35672,3bfd6b207fc3ff527459ffb69efdab04
bbfea905-ccd8-4311-8ba6-dfa9ad81f656,5cefce5f-5a44-4f10-8dd7-0c809c4c169e,Visa,3690,2029-03-16,89158,4882262968af6bcd118764f3f9f108c9
046ad888-4c98-4554-b5b8-80e58710f229,653cd13f-483a-49af-9e45-04707ae1508e,MasterCard,6741,2029-04-23,84699,3f2b72eb89540dbe4490b7b6f9ac7d45
8dc01838-1f42-4904-9d77-8aa764934f59,017092b9-a700-41e2-8365-eeeddf441c3d,Discover,5981,2027-09-08,84065,604e7115ff63f6fb659b9d2aaa9e48c4
bc1edb6b-2912-4161-9833-53b4919f8442,ff2d9922-b0db-4e79-9e69-dde9abb78db2,Amex,8115,2030-01-13,17131,596197d53600317009be30c7c3d59812
8adb7dee-2fac-497f-9d97-c0ac58df9b66,2998fa4a-22d8-4603-a0fe-09f27c36a0db,MasterCard,7175,2028-10-08,69184,56568299b0f918816679848da31226be
82d40234-cbd1-4565-a86f-ea31a20a82c4,0094c41e-8408-4846-b185-fbf114db7a0d,Visa,7287,2029-12-28,93660,56604d1d0530617f50f5bf87359509ec
2dcda3d5-d8ec-4925-8588-d82da9a537a6,df600f99-242b-4e78-acfa-07fe39eabd9e,Discover,3101,2027-03-17,54009,afff48c615cca97fa93d8788579c74d8
4cdbfe8a-e7d5-45d2-b312-09175d1210f4,15da51da-ad36-4db6-958f-37f69e74b4b6,MasterCard,2089,2028-08-15,61772,c5e14204fcd344b5f47025c78f61765f
cd911ff7-c34e-49c7-953c-b56396497598,e073b0a4-d2f4-45a1-b8ce-63b5075e168c,Amex,7248,2028-02-07,15503,fdf9ae980168700cfe3b8decccf6cd27
b140f199-52bf-496a-adf1-e4d44a06fa24,c0e366b0-4820-408e-94df-b7532085e9c5,Amex,6832,2029-01-05,03265,749f806b05d8974915ea201732cfe57c
61f8fe36-94c8-4125-9d0d-14b07f13d59b,f34607a8-f6d3-427d-acf9-3d905082506b,MasterCard,3993,2028-04-25,41558,ce4db50069fde7dfcf64623ad11787ef
e321ce3d-c479-443d-b7ae-1ecd2cc639b4,cc7e6efc-6c65-4b2c-9314-ee7b451acbdf,Discover,7154,2026-06-17,42030,9f1588c5190fe94fde9b90e7aab880c3
785304ba-d7dc-4e2a-9d53-33085d1fdb9b,9d69cc1c-f492-4f69-938c-91efee85a672,Visa,5892,2028-01-16,10799,c0606125c5af63f407b0e5672ee3582c
3a93e67b-7a3a-4151-b93b-8a46393715dc,788d99f0-9972-408f-858c-28268e4d1d93,Visa,1431,2026-10-13,94426,5bc8f000ac4ea09766ad6697c2015b69
0fcb12d6-99fe-446a-8c37-bb67154e8149,653cd13f-483a-49af-9e45-04707ae1508e,Amex,1040,2027-11-02,46776,2f81a401b8bb5fcee2a8f821333a3e43
66322085-501d-4dc1-b5fa-83e1594157c1,035765ce-dcbc-478b-b43f-f38992c442ff,Amex,6624,2027-11-28,13198,d2e4e3afa79e6511a227e884b930f5e5
66855096-7903-4662-82d1-278ec8ca0c3f,017092b9-a700-41e2-8365-eeeddf441c3d,MasterCard,5441,2026-07-18,65215,962edb7ae2c4adf02641505db7dbed84
f9d23b9d-fe50-4811-9e26-0baa9e743b59,1d301ea7-8438-4977-bbde-d4ecb1b9ca1d,Amex,5191,2030-04-27,39693,70dfe958b3036f45b8d306d145fd333a
891b7107-19ea-41d6-b6ea-dff17dd54bda,9b1ddb4a-54b2-4afc-bce8-defb8d65c1f3,Discover,8882,2029-10-16,78509,010b73b8876cee836e620461b4f37d06
5ba39e51-f443-486b-97ac-55920471fba2,f794693d-2fce-4b93-9462-2e86678f3a10,MasterCard,9739,2029-01-07,71936,ad04e6860a2f0409696b527583bbf1de
9d82f74d-cae9-4a9a-af72-a8a49e0c1268,efd12b55-23e9-4f58-a207-35e1da7e7afe,MasterCard,1013,2026-11-18,74216,f9b13196d277b899b9701333acfb6ba2
